Price,Adj Close,Close,High,Low,Open,Volume
Ticker,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS
Date,,,,,,
2017-12-19,72535.4140625,80200.0,80800.0,78200.0,78400.0,6782210
2017-12-21,69641.2109375,77000.0,80600.0,76900.0,80200.0,4831110
2017-12-22,69369.90625,76700.0,77400.0,76300.0,76400.0,3382954
2017-12-26,66927.9453125,74000.0,76900.0,74000.0,76600.0,6253943
2017-12-27,68853.2578125,75100.0,76400.0,74400.0,75400.0,4291492
2017-12-28,70136.8125,76500.0,76700.0,75200.0,75400.0,2825939
2018-01-02,70228.4921875,76600.0,77300.0,76200.0,77300.0,2014838
2018-01-03,71237.0,77700.0,78800.0,77300.0,78100.0,3097644
2018-01-04,70686.890625,77100.0,79700.0,77100.0,78700.0,3729328
2018-01-05,72703.921875,79300.0,79400.0,78300.0,78400.0,3395065
2018-01-08,71695.421875,78200.0,80000.0,77400.0,79500.0,2960495
2018-01-09,70503.5234375,76900.0,78900.0,76300.0,78300.0,3343874
2018-01-10,66836.2578125,72900.0,76700.0,72500.0,76700.0,9123901
2018-01-11,66561.2109375,72600.0,73800.0,72000.0,73200.0,3777867
2018-01-12,68211.4765625,74400.0,74500.0,72000.0,73300.0,5659087
2018-01-15,66652.8828125,72700.0,74100.0,72500.0,73700.0,3541267
2018-01-16,68211.4765625,74400.0,74700.0,72700.0,72700.0,4383229
2018-01-17,67936.4375,74100.0,75000.0,73700.0,74400.0,3256624
2018-01-18,68944.9375,75200.0,76800.0,74600.0,75800.0,6199800
2018-01-19,67202.984375,73300.0,75800.0,73000.0,75300.0,3898397
2018-01-22,65185.97265625,71100.0,72800.0,70700.0,72800.0,5610463
2018-01-23,65369.33984375,71300.0,72200.0,70900.0,71800.0,4671451
2018-01-24,66377.84375,72400.0,73200.0,71500.0,71600.0,3802939
2018-01-25,69495.03125,75800.0,76200.0,72300.0,73400.0,8758929
2018-01-26,69219.9921875,75500.0,76400.0,74200.0,76400.0,4296170
2018-01-29,69036.625,75300.0,77000.0,75000.0,76500.0,3618328
2018-01-30,67019.6015625,73100.0,74600.0,73100.0,74300.0,5443314
2018-01-31,67386.34375,73500.0,74500.0,72200.0,72200.0,5800892
2018-02-01,68211.4765625,74400.0,75200.0,74000.0,74900.0,2987816
2018-02-02,66194.484375,72200.0,74600.0,71800.0,74500.0,4343077
2018-02-05,64360.83203125,70200.0,70900.0,69800.0,70200.0,4058439
2018-02-06,64360.83203125,70200.0,71300.0,68200.0,69100.0,5679965
2018-02-07,65185.97265625,71100.0,73800.0,70800.0,73700.0,6007913
2018-02-08,67753.0703125,73900.0,74200.0,71600.0,71900.0,5586858
2018-02-09,67294.671875,73400.0,74200.0,72000.0,72100.0,5118112
2018-02-12,68303.171875,74500.0,74700.0,73400.0,73700.0,3317876
2018-02-13,71237.0,77700.0,77800.0,75800.0,75900.0,7814367
2018-02-14,71145.328125,77600.0,79500.0,77000.0,78400.0,3943628
2018-02-19,70136.8125,76500.0,79000.0,76100.0,78900.0,3350577
2018-02-20,69219.9921875,75500.0,76500.0,75200.0,76400.0,2507719
2018-02-21,70503.5234375,76900.0,77200.0,75800.0,75800.0,2653870
2018-02-22,69586.71875,75900.0,77400.0,75700.0,76100.0,1879461
2018-02-23,70870.2734375,77300.0,77600.0,76000.0,76100.0,2404473
2018-02-26,71053.6171875,77500.0,78500.0,77200.0,78300.0,2327486
2018-02-27,72153.8125,78700.0,79200.0,78400.0,78700.0,3395415
2018-02-28,70411.8515625,76800.0,79200.0,76600.0,78600.0,3102987
2018-03-02,70961.9453125,77400.0,77800.0,75900.0,76300.0,2673152
2018-03-05,71787.0859375,78300.0,78900.0,77100.0,77500.0,3415061
2018-03-06,75546.046875,82400.0,82500.0,80000.0,80100.0,7588369
2018-03-07,75821.0859375,82700.0,83900.0,82400.0,83600.0,4992841
2018-03-08,76554.5625,83500.0,84300.0,81800.0,83900.0,4440076
2018-03-09,76371.1875,83300.0,85900.0,83100.0,84400.0,5159197
2018-03-12,77838.109375,84900.0,85600.0,84300.0,84900.0,2744795
2018-03-13,82513.890625,90000.0,90000.0,87600.0,88000.0,8775741
2018-03-14,83155.6796875,90700.0,90900.0,89200.0,89300.0,5939290
2018-03-15,82147.171875,89600.0,90500.0,88600.0,90300.0,4106667
2018-03-16,82330.5234375,89800.0,89900.0,87200.0,88500.0,5006430
2018-03-19,82422.21875,89900.0,91500.0,89500.0,90200.0,3743718
2018-03-20,82147.171875,89600.0,89700.0,88000.0,88900.0,3083666
2018-03-21,81046.9765625,88400.0,90300.0,88000.0,89600.0,2942484
2018-03-22,81230.34375,88600.0,89300.0,88000.0,88800.0,2698169
2018-03-23,76187.8359375,83100.0,86400.0,82800.0,85100.0,7310739
2018-03-26,77012.953125,84000.0,84000.0,81000.0,82300.0,6121334
2018-03-27,74629.21875,81400.0,84800.0,80100.0,84700.0,7184488
2018-03-28,73620.75,80300.0,82200.0,79600.0,79900.0,4820673
2018-03-29,73620.75,80300.0,81300.0,79600.0,80800.0,3618849
2018-03-30,74537.5390625,81300.0,83300.0,81100.0,81200.0,3681673
2018-04-02,74537.5390625,81300.0,82800.0,81100.0,81700.0,2342407
2018-04-03,74995.953125,81800.0,81800.0,78700.0,80300.0,3553815
2018-04-04,73712.3984375,80400.0,83000.0,80000.0,82500.0,2964537
2018-04-05,76004.4765625,82900.0,83200.0,81200.0,82200.0,3255356
2018-04-06,73620.75,80300.0,80600.0,79300.0,80000.0,5693281
2018-04-09,73895.7734375,80600.0,81200.0,79300.0,80000.0,3231256
2018-04-10,73712.3984375,80400.0,80800.0,79200.0,80000.0,2924054
2018-04-11,74445.8671875,81200.0,82400.0,81000.0,82400.0,3053453
2018-04-12,77012.953125,84000.0,85100.0,81500.0,81900.0,5725102
2018-04-13,77196.3203125,84200.0,85900.0,83900.0,85000.0,3032369
2018-04-16,77012.953125,84000.0,84700.0,83400.0,84200.0,1489091
2018-04-17,75912.7890625,82800.0,84000.0,82300.0,83900.0,2501282
2018-04-18,77563.0703125,84600.0,85400.0,83700.0,84100.0,3375376
2018-04-19,80588.5703125,87900.0,88200.0,85300.0,85800.0,5901782
2018-04-20,77379.6875,84400.0,86300.0,84000.0,85900.0,4590640
2018-04-23,77379.6875,84400.0,85300.0,83300.0,83400.0,3002461
2018-04-24,75271.0,82100.0,83400.0,80400.0,83300.0,6804182
2018-04-25,75546.046875,82400.0,83000.0,80900.0,81600.0,3845661
2018-04-26,79305.015625,86500.0,87100.0,83300.0,83800.0,7551747
2018-04-27,79855.1171875,87100.0,88800.0,86800.0,88500.0,4961867
2018-04-30,77471.375,84500.0,85700.0,84000.0,85400.0,4653153
2018-05-02,76187.8359375,83100.0,86000.0,82900.0,85900.0,5444240
2018-05-03,76004.4765625,82900.0,83900.0,82800.0,83200.0,2362792
2018-05-04,76096.1484375,83000.0,84100.0,82600.0,83500.0,2696141
2018-05-08,76554.5625,83500.0,85300.0,83200.0,84500.0,2979605
2018-05-09,76462.8828125,83400.0,84700.0,83100.0,84300.0,2284106
2018-05-10,78663.2421875,85800.0,85800.0,84500.0,85400.0,3274963
2018-05-11,78938.28125,86100.0,86800.0,85400.0,86600.0,2107047
2018-05-14,78296.53125,85400.0,86300.0,84500.0,86100.0,1959236
2018-05-15,77563.0703125,84600.0,86000.0,83900.0,86000.0,2239370
2018-05-16,79763.421875,87000.0,87000.0,84800.0,85000.0,3040180
2018-05-17,79488.375,86700.0,88700.0,86000.0,88400.0,2864278
2018-05-18,80588.5703125,87900.0,88000.0,85400.0,87200.0,2187789
2018-05-21,81688.7578125,89100.0,89400.0,87400.0,88400.0,3262983
2018-05-23,87373.0390625,95300.0,95500.0,91500.0,91900.0,10378915
2018-05-24,86731.265625,94600.0,95900.0,94600.0,95300.0,3220029
2018-05-25,87281.375,95200.0,97700.0,93900.0,94300.0,4145819
2018-05-28,86639.5859375,94500.0,95600.0,93700.0,94600.0,2505786
2018-05-29,86914.640625,94800.0,96100.0,93500.0,94600.0,2733549
2018-05-30,87098.0078125,95000.0,95700.0,92800.0,94800.0,3808299
2018-05-31,85631.078125,93400.0,94700.0,92800.0,94500.0,5996671
2018-06-01,83797.4296875,91400.0,92200.0,89600.0,90800.0,4790644
2018-06-04,82330.5234375,89800.0,92400.0,89700.0,91000.0,3141036
2018-06-05,83430.71875,91000.0,91300.0,89800.0,89800.0,2758383
2018-06-07,83339.046875,90900.0,92700.0,90600.0,92700.0,2754947
2018-06-08,81046.9765625,88400.0,91000.0,87600.0,91000.0,4579508
2018-06-11,81780.4296875,89200.0,90200.0,88100.0,88800.0,2535933
2018-06-12,81046.9765625,88400.0,90100.0,88200.0,89900.0,1876012
2018-06-14,79121.640625,86300.0,88300.0,86300.0,88300.0,4646948
2018-06-15,79763.421875,87000.0,87800.0,86100.0,87400.0,2945006
2018-06-18,77012.953125,84000.0,86900.0,82300.0,86800.0,4723914
2018-06-19,77104.6484375,84100.0,86100.0,83700.0,84100.0,3824878
2018-06-20,80496.875,87800.0,88100.0,85000.0,85800.0,4183210
2018-06-21,81138.6796875,88500.0,89300.0,87500.0,88900.0,3274612
2018-06-22,82055.5078125,89500.0,89500.0,86700.0,87300.0,2569978
2018-06-25,77746.421875,84800.0,88800.0,84600.0,88800.0,4420542
2018-06-26,77288.0234375,84300.0,84800.0,82400.0,82500.0,5518522
2018-06-27,78113.140625,85200.0,86400.0,85200.0,85700.0,3798356
2018-06-28,76554.5625,83500.0,84000.0,82500.0,83000.0,3838303
2018-06-29,78571.546875,85700.0,85700.0,83400.0,83500.0,3003603
2018-07-02,76737.9140625,83700.0,86000.0,83400.0,85000.0,2033542
2018-07-03,78938.28125,86100.0,86500.0,84500.0,85000.0,2817592
2018-07-04,77929.796875,85000.0,87800.0,84400.0,87800.0,2744382
2018-07-05,79029.96875,86200.0,87300.0,85000.0,85000.0,2059342
2018-07-06,78204.8203125,85300.0,86200.0,83600.0,86200.0,3482186
2018-07-09,80313.53125,87600.0,87600.0,85300.0,85300.0,2127205
2018-07-10,80038.4609375,87300.0,88600.0,86700.0,88400.0,2002682
2018-07-11,79580.0625,86800.0,87600.0,85900.0,86500.0,2037358
2018-07-12,78479.8828125,85600.0,87000.0,85400.0,86800.0,3032951
2018-07-13,81413.7109375,88800.0,90100.0,86500.0,86500.0,4535954
2018-07-16,81872.125,89300.0,89300.0,87800.0,88700.0,1896459
2018-07-17,81230.34375,88600.0,90200.0,88500.0,90100.0,1570129
2018-07-18,81872.125,89300.0,91000.0,89100.0,89700.0,1937496
2018-07-19,82788.9375,90300.0,91200.0,90300.0,90400.0,2383489
2018-07-20,80588.5703125,87900.0,90000.0,87200.0,89700.0,3726334
2018-07-23,74904.2890625,81700.0,86400.0,81200.0,86300.0,7076375
2018-07-24,76646.234375,83600.0,83800.0,81700.0,82500.0,4023740
2018-07-25,73804.09375,80500.0,84000.0,80200.0,83400.0,4154596
2018-07-26,76187.8359375,83100.0,83800.0,78600.0,81300.0,6218102
2018-07-27,78938.28125,86100.0,86400.0,83100.0,83700.0,4943923
2018-07-30,78754.9296875,85900.0,86400.0,85100.0,86200.0,2301941
2018-07-31,79121.640625,86300.0,86300.0,84500.0,85200.0,2804543
2018-08-01,78479.8828125,85600.0,86400.0,85100.0,85900.0,2265008
2018-08-02,76279.515625,83200.0,85600.0,82900.0,85000.0,3373964
2018-08-03,76371.1875,83300.0,84100.0,83100.0,84000.0,1928574
2018-08-06,72795.578125,79400.0,82300.0,79300.0,82200.0,5910100
2018-08-07,73987.46875,80700.0,80800.0,79700.0,80100.0,3288142
2018-08-08,73162.3125,79800.0,81600.0,79400.0,81500.0,2804784
2018-08-09,71512.046875,78000.0,80300.0,77500.0,80100.0,5587662
2018-08-10,68853.2578125,75100.0,77600.0,74600.0,77200.0,6785694
2018-08-13,69128.3046875,75400.0,75700.0,74100.0,74300.0,3734794
2018-08-14,69586.71875,75900.0,76600.0,75500.0,75900.0,3206407
2018-08-16,68486.5234375,74700.0,75400.0,72500.0,73500.0,5550888
2018-08-17,68303.171875,74500.0,75500.0,74100.0,74400.0,2647963
2018-08-20,68486.5234375,74700.0,75400.0,74400.0,74700.0,2048829
2018-08-21,71878.7734375,78400.0,78700.0,74400.0,74800.0,5663191
2018-08-22,73162.3125,79800.0,80900.0,78200.0,79300.0,5295710
2018-08-23,74354.1875,81100.0,81300.0,79300.0,80300.0,3272130
2018-08-24,74995.953125,81800.0,82200.0,79600.0,80400.0,3612709
2018-08-27,76554.5625,83500.0,83800.0,81600.0,82100.0,3070598
2018-08-28,75546.046875,82400.0,84300.0,81900.0,84100.0,4466308
2018-08-29,75912.7890625,82800.0,83300.0,81600.0,82500.0,2330703
2018-08-30,75821.0859375,82700.0,83500.0,81500.0,82200.0,2337573
2018-08-31,76096.1484375,83000.0,83000.0,81800.0,81800.0,2303812
2018-09-03,73895.7734375,80600.0,82800.0,80500.0,82200.0,2618619
2018-09-04,74445.8671875,81200.0,81600.0,80200.0,80600.0,1903734
2018-09-05,73345.6640625,80000.0,81000.0,79900.0,80600.0,2627619
2018-09-06,72245.484375,78800.0,78900.0,77400.0,78300.0,4516654
2018-09-07,69586.71875,75900.0,76200.0,74100.0,74500.0,8388278
2018-09-10,70136.8125,76500.0,77100.0,75500.0,75900.0,4167711
2018-09-11,70228.4921875,76600.0,77800.0,76300.0,76400.0,3197796
2018-09-12,68853.2578125,75100.0,76200.0,74700.0,76200.0,4330147
2018-09-13,68303.171875,74500.0,75200.0,73900.0,74300.0,5257563
2018-09-14,71237.0,77700.0,77800.0,76000.0,76100.0,4124842
2018-09-17,70778.59375,77200.0,78200.0,76700.0,78000.0,2252063
2018-09-18,71512.046875,78000.0,78300.0,76100.0,76600.0,2450163
2018-09-19,72245.484375,78800.0,79700.0,78400.0,79400.0,2912259
2018-09-20,72520.546875,79100.0,79900.0,78000.0,78600.0,3392490
2018-09-21,70320.1796875,76700.0,77500.0,76300.0,77100.0,5678068
2018-09-27,68761.5859375,75000.0,75900.0,74700.0,75900.0,5841083
2018-09-28,67019.6015625,73100.0,75900.0,73100.0,75300.0,5824873
2018-10-01,67569.7109375,73700.0,74600.0,73200.0,74300.0,2970456
2018-10-02,65736.0703125,71700.0,74000.0,71600.0,73600.0,4089558
2018-10-04,64177.4609375,70000.0,72200.0,69800.0,71700.0,5778810
2018-10-05,64452.53125,70300.0,71100.0,69400.0,69700.0,5508014
2018-10-08,65277.66015625,71200.0,71800.0,69400.0,69500.0,2856291
2018-10-10,64452.53125,70300.0,71100.0,69800.0,70300.0,4161114
2018-10-11,63260.6484375,69000.0,70200.0,67500.0,67600.0,4936490
2018-10-12,66377.84375,72400.0,73200.0,69200.0,69200.0,4882184
2018-10-15,64452.53125,70300.0,71700.0,69900.0,71600.0,3727297
2018-10-16,63902.4296875,69700.0,71000.0,69600.0,70300.0,2211661
2018-10-17,64544.19921875,70400.0,71700.0,70300.0,71400.0,2653053
2018-10-18,62985.61328125,68700.0,69900.0,68700.0,69600.0,2849229
2018-10-19,64910.93359375,70800.0,70900.0,67800.0,68100.0,2688930
2018-10-22,64177.4609375,70000.0,70900.0,69600.0,69600.0,2377240
2018-10-23,63352.3359375,69100.0,70000.0,68600.0,69600.0,3175869
2018-10-24,61151.96875,66700.0,69600.0,65800.0,69400.0,5703361
2018-10-25,59318.32421875,64700.0,66000.0,63200.0,64700.0,5859332
2018-10-26,61427.00390625,67000.0,67100.0,62900.0,65100.0,6211406
2018-10-29,61243.65234375,66800.0,67800.0,64800.0,66600.0,4252977
2018-10-30,62527.1953125,68200.0,70900.0,65900.0,66000.0,6101533
2018-10-31,62527.1953125,68200.0,70400.0,67600.0,69300.0,5038931
2018-11-01,62618.8828125,68300.0,69600.0,67800.0,68900.0,3218076
2018-11-02,66561.2109375,72600.0,72800.0,69100.0,70600.0,5334082
2018-11-05,64635.8828125,70500.0,72100.0,70100.0,72000.0,3389386
2018-11-06,64269.15625,70100.0,70600.0,69100.0,70500.0,2624868
2018-11-07,64910.93359375,70800.0,72300.0,70100.0,70400.0,3770119
2018-11-08,66836.2578125,72900.0,73300.0,72600.0,72900.0,3930969
2018-11-09,66836.2578125,72900.0,73600.0,71900.0,72400.0,3414946
2018-11-12,68303.171875,74500.0,74500.0,71800.0,72200.0,3328433
2018-11-13,65919.4296875,71900.0,72500.0,69900.0,72300.0,4730929
2018-11-14,64544.19921875,70400.0,72100.0,70200.0,71400.0,2783377
2018-11-15,65827.75,71800.0,71800.0,70400.0,70800.0,1564647
2018-11-16,64269.15625,70100.0,72900.0,70000.0,72600.0,2894513
2018-11-19,63994.11328125,69800.0,70500.0,68900.0,69600.0,2303677
2018-11-20,61885.41796875,67500.0,68200.0,67000.0,67000.0,3325563
2018-11-21,62435.515625,68100.0,68300.0,66100.0,66900.0,3100596
2018-11-22,63535.703125,69300.0,69700.0,68000.0,68100.0,1966126
2018-11-23,63535.703125,69300.0,69700.0,68400.0,69500.0,1499166
2018-11-26,65002.609375,70900.0,71300.0,69000.0,69200.0,2361766
2018-11-27,64910.93359375,70800.0,71200.0,69700.0,71100.0,2293763
2018-11-28,65919.4296875,71900.0,72000.0,70700.0,71000.0,2441991
2018-11-29,65552.7109375,71500.0,73700.0,71200.0,73700.0,3270078
2018-11-30,63810.73828125,69600.0,71600.0,68800.0,71500.0,4167055
2018-12-03,64635.8828125,70500.0,71100.0,69800.0,71000.0,2760290
2018-12-04,63260.6484375,69000.0,70400.0,68400.0,69900.0,3222060
2018-12-05,62527.1953125,68200.0,68800.0,67200.0,67200.0,3008950
2018-12-06,60510.18359375,66000.0,68200.0,65700.0,67800.0,3902275
2018-12-07,61243.65234375,66800.0,67400.0,66600.0,66700.0,2590733
2018-12-10,60051.78125,65500.0,65900.0,64700.0,65900.0,2206084
2018-12-11,59501.6875,64900.0,66600.0,64800.0,66000.0,2457332
2018-12-12,60693.5546875,66200.0,66200.0,64900.0,65000.0,2901875
2018-12-13,60051.78125,65500.0,66400.0,64800.0,66300.0,4062323
2018-12-14,56659.5390625,61800.0,65300.0,61200.0,65200.0,5617675
2018-12-17,57026.265625,62200.0,62500.0,61000.0,61600.0,2506287
2018-12-18,56017.7578125,61100.0,61900.0,60800.0,61000.0,3098206
2018-12-19,55284.30859375,60300.0,61000.0,59700.0,60800.0,3561783
2018-12-20,53725.71484375,58600.0,59400.0,58100.0,59300.0,4889709
2018-12-21,55009.265625,60000.0,60500.0,58200.0,58200.0,3946994
2018-12-24,55375.98828125,60400.0,60700.0,59200.0,59600.0,2101703
2018-12-26,55100.953125,60100.0,60800.0,59300.0,59400.0,2455060
2018-12-27,57921.80859375,61600.0,61900.0,60600.0,61600.0,3047798
2018-12-28,56887.48828125,60500.0,62300.0,60500.0,61700.0,1647462
2019-01-02,56981.52734375,60600.0,61400.0,60000.0,61300.0,1934295
2019-01-03,54254.6796875,57700.0,60300.0,57500.0,60200.0,3337621
2019-01-04,54818.859375,58300.0,58500.0,56700.0,57500.0,3388087
2019-01-07,55194.96875,58700.0,59700.0,58400.0,59000.0,2273750
2019-01-08,55665.11328125,59200.0,60500.0,57600.0,57900.0,3062192
2019-01-09,59802.3828125,63600.0,63800.0,59400.0,59600.0,4928656
2019-01-10,61400.87890625,65300.0,65600.0,64000.0,64100.0,6034432
2019-01-11,61212.82421875,65100.0,65900.0,64200.0,65400.0,2890639
2019-01-14,58391.94140625,62100.0,65100.0,62000.0,64300.0,3282892
2019-01-15,60178.5078125,64000.0,64000.0,62200.0,62200.0,2413868
2019-01-16,60930.734375,64800.0,64900.0,62700.0,63800.0,2478497
2019-01-17,61024.765625,64900.0,66200.0,64600.0,65500.0,2830122
2019-01-18,60742.67578125,64600.0,65700.0,63900.0,65000.0,2263599
2019-01-21,62999.36328125,67000.0,67400.0,65000.0,65900.0,3977425
2019-01-22,62623.24609375,66600.0,68000.0,65700.0,67900.0,4047917
2019-01-23,62811.3203125,66800.0,67200.0,64800.0,65500.0,2825017
2019-01-24,66290.3828125,70500.0,70500.0,66900.0,66900.0,6914092
2019-01-25,70145.578125,74600.0,74800.0,71100.0,71600.0,7163871
2019-01-28,67512.7734375,71800.0,74900.0,71200.0,74700.0,4972189
2019-01-29,69017.2109375,73400.0,73800.0,71000.0,71400.0,3368642
2019-01-30,71367.9375,75900.0,76300.0,73000.0,73500.0,5304841
2019-01-31,69487.375,73900.0,77100.0,73700.0,76900.0,4447535
2019-02-01,71367.9375,75900.0,76400.0,74700.0,75400.0,3349965
2019-02-07,72120.1796875,76700.0,78200.0,76600.0,77500.0,4249110
2019-02-08,69111.25,73500.0,75500.0,73000.0,75200.0,4012485
2019-02-11,69675.4140625,74100.0,74100.0,72200.0,73000.0,3374192
2019-02-12,71367.9375,75900.0,76400.0,73900.0,74100.0,3526701
2019-02-13,71650.0390625,76200.0,77600.0,76100.0,77300.0,2378193
2019-02-14,72778.375,77400.0,77400.0,75100.0,75800.0,2313376
2019-02-15,69393.3359375,73800.0,76900.0,73800.0,76800.0,4154616
2019-02-18,70239.5859375,74700.0,75300.0,74000.0,74300.0,1772434
2019-02-19,69299.3046875,73700.0,74800.0,73000.0,74500.0,1462071
2019-02-20,71179.875,75700.0,76000.0,73600.0,73700.0,3134257
2019-02-21,72120.1796875,76700.0,77200.0,74600.0,75300.0,2874589
2019-02-22,72120.1796875,76700.0,76700.0,75300.0,75600.0,1882653
2019-02-25,70897.7890625,75400.0,77600.0,74800.0,77300.0,2865712
2019-02-26,70709.7421875,75200.0,75900.0,74100.0,75000.0,2483512
2019-02-27,69299.3046875,73700.0,75700.0,73700.0,75300.0,2864044
2019-02-28,65820.2265625,70000.0,72600.0,69900.0,72500.0,7869451
2019-03-04,65914.265625,70100.0,71400.0,69900.0,70300.0,4931703
2019-03-05,65538.140625,69700.0,70000.0,68300.0,68300.0,3465521
2019-03-06,64033.6875,68100.0,69600.0,67400.0,68500.0,4958303
2019-03-07,64033.6875,68100.0,68900.0,67100.0,67200.0,3402570
2019-03-08,62717.28515625,66700.0,68200.0,66200.0,67900.0,3571792
2019-03-11,62623.24609375,66600.0,67800.0,66200.0,67000.0,2869008
2019-03-12,63657.58203125,67700.0,68600.0,67500.0,67700.0,2753535
2019-03-13,62811.3203125,66800.0,67800.0,65900.0,67700.0,2851596
2019-03-14,63281.44921875,67300.0,67400.0,66400.0,67400.0,3107100
2019-03-15,64033.6875,68100.0,68700.0,66700.0,67400.0,3645592
2019-03-18,63751.6015625,67800.0,69300.0,67300.0,69200.0,2158588
2019-03-19,63939.6640625,68000.0,68000.0,66600.0,67300.0,2285169
2019-03-20,66290.3828125,70500.0,70600.0,67600.0,68400.0,3642962
2019-03-21,71367.9375,75900.0,76000.0,72600.0,73500.0,10030131
2019-03-22,71556.0,76100.0,78900.0,75900.0,78900.0,5286455
2019-03-25,68547.0859375,72900.0,74200.0,72600.0,73700.0,3752230
2019-03-26,68359.015625,72700.0,73300.0,71500.0,72900.0,2987678
2019-03-27,69017.2109375,73400.0,74100.0,71200.0,71800.0,2744175
2019-03-28,67982.8984375,72300.0,73600.0,71700.0,72300.0,2774932
2019-03-29,69769.4609375,74200.0,74900.0,72700.0,72900.0,3214170
2019-04-01,72026.1484375,76600.0,77100.0,75500.0,75600.0,3579070
2019-04-02,71838.0859375,76400.0,78000.0,76100.0,77900.0,2719440
2019-04-03,75129.1015625,79900.0,79900.0,76500.0,76800.0,4674142
2019-04-04,73718.6640625,78400.0,81400.0,77800.0,80400.0,5436236
2019-04-05,74282.8359375,79000.0,79300.0,77900.0,78200.0,2191720
2019-04-08,73248.53125,77900.0,79200.0,77600.0,78900.0,2663493
2019-04-09,73154.4765625,77800.0,78700.0,77400.0,77700.0,2322860
2019-04-10,73906.734375,78600.0,78800.0,76200.0,76700.0,2689591
2019-04-11,73718.6640625,78400.0,79500.0,78000.0,79200.0,2614388
2019-04-12,73436.5859375,78100.0,78800.0,77400.0,77400.0,2317264
2019-04-15,74941.046875,79700.0,79900.0,78600.0,79000.0,2019931
2019-04-16,75599.234375,80400.0,80800.0,79100.0,79900.0,2206997
2019-04-17,75411.1875,80200.0,82300.0,80000.0,81000.0,2886956
2019-04-18,74470.8984375,79200.0,81200.0,78500.0,80800.0,3295697
2019-04-19,76915.6484375,81800.0,82400.0,80100.0,80500.0,3040186
2019-04-22,75693.28125,80500.0,81800.0,79900.0,81500.0,1887109
2019-04-23,76163.4140625,81000.0,81800.0,80400.0,81000.0,1779318
2019-04-24,73812.6875,78500.0,81500.0,77500.0,81500.0,5318487
2019-04-25,75411.1875,80200.0,81500.0,78100.0,78400.0,5586360
2019-04-26,73906.734375,78600.0,79900.0,77600.0,78500.0,5183181
2019-04-29,75223.1171875,80000.0,80100.0,78200.0,78700.0,2987384
2019-04-30,74282.8359375,79000.0,80700.0,78100.0,79400.0,2960242
2019-05-02,75881.328125,80700.0,81200.0,79100.0,79700.0,3092434
2019-05-03,75599.234375,80400.0,81300.0,80300.0,81100.0,2481811
2019-05-07,75129.1015625,79900.0,80400.0,78700.0,79200.0,2700371
2019-05-08,75505.234375,80300.0,80500.0,78000.0,78700.0,2731620
2019-05-09,71461.9765625,76000.0,79700.0,75200.0,79600.0,5939278
2019-05-10,69957.5,74400.0,76700.0,73400.0,76100.0,5702537
2019-05-13,69111.25,73500.0,75000.0,72800.0,73900.0,3062929
2019-05-14,70145.578125,74600.0,75100.0,71600.0,72200.0,3712697
2019-05-15,70051.5390625,74500.0,75100.0,73900.0,74800.0,2056131
2019-05-16,67606.7734375,71900.0,75100.0,71600.0,74400.0,3467027
2019-05-17,67324.703125,71600.0,73300.0,71400.0,72500.0,2412668
2019-05-20,66666.5,70900.0,72800.0,70700.0,71800.0,1970694
2019-05-21,66102.328125,70300.0,72200.0,69700.0,70500.0,3893536
2019-05-22,64785.921875,68900.0,71300.0,68500.0,71300.0,3128787
2019-05-23,63939.6640625,68000.0,69100.0,67300.0,68400.0,3108370
2019-05-24,63563.5390625,67600.0,68600.0,67000.0,67300.0,3339145
2019-05-27,62905.33984375,66900.0,68200.0,66400.0,67900.0,2214176
2019-05-28,61965.0546875,65900.0,68300.0,65900.0,67200.0,12052399
2019-05-29,62153.11328125,66100.0,66700.0,64900.0,65600.0,6056903
2019-05-30,61965.0546875,65900.0,66900.0,65800.0,66300.0,3023108
2019-05-31,61400.87890625,65300.0,66900.0,64700.0,65900.0,3191350
2019-06-03,62623.24609375,66600.0,67200.0,64200.0,65200.0,4020572
2019-06-04,61212.82421875,65100.0,66700.0,65100.0,66500.0,2892681
2019-06-05,61212.82421875,65100.0,67600.0,64900.0,66900.0,4832796
2019-06-07,61494.90625,65400.0,66000.0,64600.0,65200.0,2355869
2019-06-10,62811.3203125,66800.0,67000.0,65800.0,66100.0,3091757
2019-06-11,63187.43359375,67200.0,67800.0,66700.0,66900.0,2429182
2019-06-12,61776.9921875,65700.0,67100.0,65700.0,66800.0,2437640
2019-06-13,59708.3671875,63500.0,65100.0,63300.0,64900.0,5947811
2019-06-14,59332.23828125,63100.0,64000.0,62600.0,63200.0,3686472
2019-06-17,59896.4140625,63700.0,63800.0,62400.0,62800.0,2435039
2019-06-18,59614.328125,63400.0,64200.0,63300.0,63800.0,1549497
2019-06-19,63187.43359375,67200.0,67300.0,65200.0,65800.0,6230370
2019-06-20,63281.44921875,67300.0,67400.0,66200.0,67200.0,2773637
2019-06-21,61965.0546875,65900.0,67300.0,65900.0,67100.0,2403002
2019-06-24,62905.33984375,66900.0,67400.0,65600.0,65900.0,2164462
2019-06-25,62717.28515625,66700.0,67400.0,66300.0,66700.0,1873766
2019-06-26,64785.921875,68900.0,69600.0,67900.0,68300.0,5024201
2019-06-27,66008.2890625,70200.0,71600.0,69700.0,70100.0,5361201
2019-06-28,65350.09375,69500.0,70900.0,68400.0,70900.0,3117569
